pid,image_id,y_true,fold
RU-A1016,img_1d66366cc1998061,0,1
RU-A1016,img_d645bb77266d216e,0,1
RU-A1016,img_da759c53188dfdb3,0,1
RU-A1016,img_2855963ede417424,0,1
RU-A1016,img_23ca300f480bc79f,0,1
RU-A1016,img_1a7a1dd3d46fc9a1,0,1
RU-A1016,img_70a1cef338771195,0,1
RU-A1016,img_7a817b858d664095,0,1
RU-A1016,img_10fa9ab5f75b2e02,0,1
RU-A1016,img_7ba1a59cd0f4ad6d,0,1
RU-A1016,img_629dc507d72bad23,0,1
RU-A1052,img_30ccafa79b1e5c28,0,2
RU-A1052,img_8ce1046e2ebff118,0,2
RU-A1052,img_78ad139745c96657,0,2
RU-A1052,img_0a077b8d620d3f1f,0,2
RU-A1052,img_574ca5460edab67d,0,2
RU-A1052,img_1e8f662b5872bf74,0,2
RU-A1052,img_689f29f80d42312b,0,2
RU-A1052,img_89074b12d5e3769f,0,2
RU-A1052,img_6e69a1cffb1797fe,0,2
RU-A1052,img_bb88c76ad332f52c,0,2
RU-A1052,img_6b9803ba9e3f4d39,0,2
RU-A1052,img_345241a2162f61a8,0,2
RU-A1058,img_8ca9b1dfea8f445b,0,2
RU-A1058,img_1448eb37b91dfbf2,0,2
RU-A1058,img_d1a2c8e18334ad60,0,2
RU-A1058,img_1285bc76185e755d,0,2
RU-A1058,img_ac7b7097852242e3,0,2
RU-A1058,img_87af2e58ec90a397,0,2
RU-A1058,img_53f9e1bf5a2928fd,0,2
RU-A1058,img_0c6632a19da1d320,0,2
RU-A1058,img_1397bd6a0fcbb42b,0,2
RU-A1058,img_8ab00ebe9c4df78f,0,2
RU-A1058,img_ffed7cab95661d93,0,2
RU-A1058,img_9b6fdf227782fd34,0,2
RU-A1058,img_bd58a96c7a49a8fa,0,2
RU-A1058,img_f01449513fc32162,0,2
RU-A1058,img_7722642afa3d1969,0,2
RU-A1058,img_588134547734a2ad,0,2
RU-A1058,img_fc9442cf9ee7d0a7,0,2
RU-A1058,img_bacc99d5d573c2f7,0,2
RU-A1058,img_a813e15ee1fb49a5,0,2
RU-A1058,img_6b4c91c46e2ee9e7,0,2
RU-A1058,img_6e04fb5a35747565,0,2
RU-A1058,img_6cb909bef7a2df08,0,2
RU-A1058,img_01172d93cf2bd66a,0,2
RU-A1058,img_0d38dc280a0ed213,0,2
RU-A1074,img_a0861ea9e7660989,0,2
RU-A1074,img_e145a6fa6dd942f6,0,2
RU-A1074,img_31f3a4018f5dd8d0,0,2
RU-A1074,img_c944a6f2be7b4fe9,0,2
RU-A1074,img_36173f5c1e011c0d,0,2
RU-A1074,img_1a8ed1c40c6e7e5f,0,2
RU-A1098,img_3ae15fde7f9afade,0,3
RU-A1098,img_905e1b987819fed4,0,3
RU-A1098,img_37c256109ac3a823,0,3
RU-A1098,img_e00095b434bed28d,0,3
RU-A1098,img_4fdbe66edfebdc04,0,3
RU-A1098,img_dc432a1c6eaf385c,0,3
RU-A1098,img_31a7b21a748aed23,0,3
RU-A1098,img_1cccaf4a04648eb1,0,3
RU-A1050,img_d2ef31434a0fff6e,1,3
RU-A1050,img_ee0066527d1c4cd6,1,3
RU-A1068,img_0dc274e4a92e9052,0,2
RU-A1068,img_c865d5a832893e9b,0,2
RU-A1068,img_164e07147199a243,0,2
RU-A1068,img_fac566c3c6c081fd,0,2
RU-A1068,img_fadbd2819e4b7f0b,0,2
RU-A1068,img_6195cb9ef196e838,0,2
RU-A1068,img_df1bb1f949077480,0,2
RU-A1068,img_ccdb8b939171d9df,0,2
RU-A1068,img_1480e4fb992468df,0,2
RU-A1068,img_93521b4fc9a39744,0,2
RU-A1068,img_0ef6c053a1efa9cb,0,2
RU-A1068,img_25d8ce440d731440,0,2
RU-A1068,img_a1eb985fcd771a63,0,2
RU-A1068,img_6919fc42f2cb0292,0,2
RU-A1069,img_29fea1742bde81f1,0,3
RU-A1069,img_d3537ec084088385,0,3
RU-A1069,img_5f90bb3a75a84565,0,3
RU-A1069,img_89432fed4f986adb,0,3
RU-A1069,img_7a36ca777906472c,0,3
RU-A1069,img_dbe15317497aec02,0,3
RU-A1069,img_00881378b5922b46,0,3
RU-A1069,img_11333961ba50a402,0,3
RU-A1069,img_2730485b8df5a181,0,3
RU-A1069,img_144d587daae63140,0,3
RU-A1069,img_9e907ab2c0c5f60f,0,3
RU-A1069,img_c2312dc45a9ee6c9,0,3
RU-A1069,img_66f1fc5d75ccad3c,0,3
RU-A1069,img_f40cefc5aabb8685,0,3
RU-A1069,img_3539ec17c0f6dc19,0,3
RU-A1069,img_2f445d43cb6a4c34,0,3
RU-A1069,img_096a19e1485e3e1d,0,3
RU-A1069,img_38e65d5e417cbbd8,0,3
RU-A1069,img_b7487da3d4cbfd51,0,3
RU-A1069,img_de7f3391803d823e,0,3
RU-A1069,img_ec74d794cb0c8612,0,3
RU-A1069,img_fd9e9ef128d318ca,0,3
RU-A1069,img_1958472f7c720185,0,3
RU-A1069,img_1c977fc3cb36e35c,0,3
RU-A1069,img_dc6e72e5addf23c9,0,3
RU-A1069,img_1c331cded5089a43,0,3
RU-A1069,img_902a4cff1b93d849,0,3
RU-A1069,img_be34d14764caec98,0,3
RU-A1069,img_14783106ce96dfba,0,3
RU-A1069,img_f7009805dff8f9cf,0,3
RU-A1069,img_cbe30f9cebd532ad,0,3
RU-A1069,img_807f692be3a97d7b,0,3
RU-A1071,img_f1bf7e185918828e,1,0
RU-A1071,img_6764b3bb82303282,1,0
RU-A1071,img_255ba469849c7fbe,1,0
RU-A1071,img_fb8cdf71da917259,1,0
RU-A1071,img_5d53ba894d46933e,1,0
RU-A1071,img_18981532a2de742f,1,0
RU-A1072,img_e4d19559ce6c7c5b,0,0
RU-A1072,img_745564efb4b1aedf,0,0
RU-A1072,img_b9428b3d585b9fee,0,0
RU-A1072,img_30d0d7cbd2ae936d,0,0
RU-A1072,img_09350acbf91fa1d1,0,0
RU-A1072,img_e96f4fedd84d477b,0,0
RU-A1072,img_2a6459477585e3f1,0,0
RU-A1072,img_f1dbff2a22171d4e,0,0
RU-A1073,img_8dba78fb4cbfdcb2,0,4
RU-A1073,img_510a24476049a246,0,4
RU-A1073,img_05613777d7d60acf,0,4
RU-A1073,img_69a449be8babb7c4,0,4
RU-A1073,img_bf31b7c2b9a2c89a,0,4
RU-A1073,img_ccdf9e7d4d800d31,0,4
RU-A1073,img_9d374727786014d6,0,4
RU-A1073,img_3eeff4e77fc6c6ee,0,4
RU-A1073,img_a658cde89dc61e4f,0,4
RU-A1073,img_8adf2d3bfaa855df,0,4
RU-A1073,img_43ce6eaffe64af70,0,4
RU-A1076,img_bb2fb924b90d812c,0,1
RU-A1076,img_0744d508411907b0,0,1
RU-A1076,img_611f27940adb49c8,0,1
RU-A1076,img_644a8a6165b936ba,0,1
RU-A1076,img_534fc301f6b1e833,0,1
RU-A1076,img_fa80805e4426bc0e,0,1
RU-A1076,img_8ca4a7fbe4e032bb,0,1
RU-A1076,img_4835ab32c70833cc,0,1
RU-A1126,img_4ddb1f110e63c31b,0,2
RU-A1126,img_35bf6e4514660541,0,2
RU-A1126,img_f242ba277c2de047,0,2
RU-A1126,img_dae060c5b2c5ecf1,0,2
RU-A1126,img_a7f819e1627380f3,0,2
RU-A1126,img_46103a5600e7d5d5,0,2
RU-A1126,img_d4f2f36284da00ee,0,2
RU-A1126,img_4e09a720d179bb90,0,2
RU-A1126,img_101a1e6361f5d305,0,2
RU-A1126,img_377d04c2fcdda1f4,0,2
RU-A1126,img_4586a68b3d2249a8,0,2
RU-A1126,img_53cab7963dfdb145,0,2
RU-A1126,img_39d5cad440ad53bc,0,2
RU-A1126,img_056bdeb69b8eb219,0,2
RU-A1126,img_a26eb1715e61d6d7,0,2
RU-A1126,img_f7128edd69c5262b,0,2
RU-A1126,img_69984608b5a511ee,0,2
RU-A1126,img_aeb0d9f5e4463af5,0,2
RU-A1126,img_f0814c91261a030c,0,2
RU-A1126,img_7a8b9e8f09a41c3e,0,2
RU-A1126,img_9666940deb9aa619,0,2
RU-A1126,img_8f58731f05b2d28f,0,2
RU-A1126,img_bb03e6e5f4e38473,0,2
RU-A1127,img_65f135634172bf81,0,0
RU-A1127,img_e11c00a5e4be1445,0,0
RU-A1127,img_bd270699ec7182d8,0,0
RU-A1127,img_e435f67edcf96df7,0,0
RU-A1127,img_a43b0bab4cd1ed22,0,0
RU-A1127,img_fc88faf9ee7ce35a,0,0
RU-A1127,img_26041efc1df315c9,0,0
RU-A1127,img_7a642b7a90127e64,0,0
RU-A1127,img_99531d809548016a,0,0
RU-A1127,img_af09bc5d6bba7a42,0,0
RU-A1127,img_b6e2d573eaf7b7cd,0,0
RU-A1127,img_f9f954868257ad47,0,0
RU-A1127,img_db6a9fd49d75710d,0,0
RU-A1127,img_83a990ec838630eb,0,0
RU-A1127,img_0ca49a5a34306a63,0,0
RU-A1127,img_258742d4f1fa433c,0,0
RU-A1128,img_f4c5b5b86d18cce6,0,0
RU-A1128,img_204eec53a566d1b7,0,0
RU-A1128,img_701ac62ee9a3469d,0,0
RU-A1128,img_789ac8a72d2f1104,0,0
RU-A1128,img_eec002ba891bdbc6,0,0
RU-A1128,img_8b119e966f9ca72f,0,0
RU-A1128,img_c853576ec6962317,0,0
RU-A1128,img_e716f023a7d8d739,0,0
RU-A1128,img_538d5666e7520d8e,0,0
RU-A1128,img_7a5261be4e4997f3,0,0
RU-A1128,img_0f7370c1b633d224,0,0
RU-A1128,img_ac771a3bced2f6b2,0,0
RU-A1129,img_f6039f0947ed5b6b,0,3
RU-A1129,img_e3e37d1eb88750cc,0,3
RU-A1129,img_89e7758c27344884,0,3
RU-A1129,img_be95c5b90c88c440,0,3
RU-A1129,img_48e7aa056995efae,0,3
RU-A1129,img_137a5b427d8d4a64,0,3
RU-A1129,img_6dd6e89d47bb86fe,0,3
RU-A1129,img_e4c96351506b7f65,0,3
RU-A1129,img_697570746b7b3079,0,3
RU-A1129,img_7bd0ed37218258ca,0,3
RU-A1129,img_50278f3d469627de,0,3
RU-A1129,img_d9a943c8560821a6,0,3
RU-A1129,img_85c9554d7ea88341,0,3
RU-A1129,img_25bf6bfb7549cdbb,0,3
RU-A1129,img_1655afc496e7bcb4,0,3
RU-A1129,img_b2c49f4a3ff85489,0,3
RU-A1129,img_17dbaff41152c136,0,3
RU-A1129,img_d293e37da6fcf502,0,3
RU-A1130,img_48323da9bd082bec,0,3
RU-A1130,img_2e06ce1cead79d54,0,3
RU-A1130,img_12daf29661aac061,0,3
RU-A1130,img_353bf259c477ee37,0,3
RU-A1130,img_f7fb6cc5bc7d9e73,0,3
RU-A1130,img_aa569dc1ef97c1fb,0,3
RU-A1130,img_f0b2453f76d15da4,0,3
RU-A1130,img_507260ca6a53b174,0,3
RU-A1130,img_9b3878bfe27b7895,0,3
RU-A1130,img_1f3a2d6655b84224,0,3
RU-A1130,img_06f79d1195bec41d,0,3
RU-A1130,img_79ef52bffc6ec78f,0,3
RU-A1130,img_04ae63b035263d00,0,3
RU-A1130,img_bb74e7be37127015,0,3
RU-A1130,img_949e23c2f2fd1016,0,3
RU-A1130,img_1d4b352986086f6e,0,3
RU-A1130,img_67e7de3d28cb8496,0,3
RU-A1130,img_3d0e575a22dab7e5,0,3
RU-A1130,img_f6bf7c99481933fb,0,3
RU-A1130,img_802074d2422790a7,0,3
RU-A1130,img_988057f0440d7c5a,0,3
RU-A1131,img_0b749114d42daca0,0,3
RU-A1131,img_5a88d83db18de295,0,3
RU-A1131,img_c106cde4c966041d,0,3
RU-A1131,img_57defb92f758f758,0,3
RU-A1131,img_c81cafa07f26cb7e,0,3
RU-A1131,img_5c087d1a854b4a31,0,3
RU-A1131,img_f79fbf1df0c8321a,0,3
RU-A1131,img_dd162b079b094840,0,3
RU-A1131,img_893f0d3825b554d5,0,3
RU-A1131,img_57327063d7b6d713,0,3
RU-A1131,img_f49e388ae10e67df,0,3
RU-A1131,img_f3b4d6a85cb88d27,0,3
RU-A1131,img_cdadac931b08d3a6,0,3
RU-A1131,img_31d53487459c03e8,0,3
RU-A1131,img_d1a41c081f78e132,0,3
RU-A1131,img_b465ca99fe1f18a9,0,3
RU-A1131,img_1c7146e0f3eede9b,0,3
RU-A1131,img_58c3d1ce15725046,0,3
RU-A1131,img_0c4dd14694c4841c,0,3
RU-A1131,img_fc9b22f519120fb5,0,3
RU-A1131,img_f07e722dd1aa4c6c,0,3
RU-A1131,img_aceab744e6062350,0,3
RU-A1131,img_b5e57ad9415462a0,0,3
RU-A1131,img_5a09de8c7641ec04,0,3
RU-A1131,img_df5a094a4793e8cf,0,3
RU-A1131,img_a93bc4f399fcddb0,0,3
RU-A1131,img_e1ce17f85c54665c,0,3
RU-A1132,img_15cf412b8a36ef71,0,4
RU-A1132,img_0b7a2191dae0145e,0,4
RU-A1132,img_bd3bef2fda7e9294,0,4
RU-A1132,img_c56c490910e5f114,0,4
RU-A1132,img_29fe3d927d718862,0,4
RU-A1132,img_6637779fbed35c03,0,4
RU-A1133,img_4dd30ef220739129,0,2
RU-A1133,img_9fdb3004006fb583,0,2
RU-A1133,img_0f8a84c5585db9e0,0,2
RU-A1133,img_7e599e22da3e9ad2,0,2
RU-A1133,img_16ad54908803d355,0,2
RU-A1133,img_b8b1d03099d3b68e,0,2
RU-A1133,img_1d0da9d20fc15170,0,2
RU-A1133,img_5dbafefa1884bcc9,0,2
RU-A1133,img_1e853a199f94bd0c,0,2
RU-A1133,img_dde17dbd58b9b1d3,0,2
RU-A1133,img_e2caff634357bc0e,0,2
RU-A1133,img_03ef30754e533a31,0,2
RU-A1133,img_a77f45575c65a286,0,2
RU-A1133,img_01396c8e70449092,0,2
RU-A1133,img_0eba25a0a12d1eb2,0,2
RU-A1133,img_4798318cde3a1421,0,2
RU-A1133,img_203649cdb542ecee,0,2
RU-A1134,img_ed36ea9af7ad3d98,0,4
RU-A1134,img_376ff3f0d8fe329a,0,4
RU-A1134,img_9e4e935346f1d491,0,4
RU-A1134,img_ff0b2d613e853bc2,0,4
RU-A1135,img_56952127417c94b0,0,1
RU-A1135,img_49f60fe3a815bbb9,0,1
RU-A1135,img_effb746d58a61371,0,1
RU-A1135,img_97a67ce819773434,0,1
RU-A1135,img_74533c5080577f94,0,1
RU-A1135,img_a95e9e26848f273f,0,1
RU-A1135,img_8e6f25b814f1bd4f,0,1
RU-A1135,img_0d8b5d72aa37485c,0,1
RU-A1135,img_e2207ad1fa5aaaf2,0,1
RU-A1135,img_5745b0875fce9cd8,0,1
RU-A1135,img_c474af5a94d6c7e7,0,1
RU-A1135,img_8c32590e51086ca3,0,1
RU-A1135,img_c82d8de6b91030fb,0,1
RU-A1135,img_c9e464554cddf543,0,1
RU-A1135,img_a173b1dde10d4bc3,0,1
RU-A1135,img_017660fbfe2280a5,0,1
RU-A1135,img_065ea38bcd0c7c62,0,1
RU-A1135,img_a9479de5e22db8bd,0,1
RU-A1136,img_e5219e7b26eb73b1,0,0
RU-A1136,img_8e6c90ed9efe226e,0,0
RU-A1136,img_db87d54477455f59,0,0
RU-A1136,img_5f0e93cb50037c12,0,0
RU-A1138,img_931d5f624e33e830,0,4
RU-A1138,img_94fdc2acc712d855,0,4
RU-A1138,img_9670dd15697b9414,0,4
RU-A1138,img_52e3fb1a3a09f5fb,0,4
RU-A1139,img_a0a0681c0f504288,0,3
RU-A1139,img_80ff552783e0160d,0,3
RU-A1139,img_3fb25d283203ec69,0,3
RU-A1139,img_c09c2cf650dadbe0,0,3
RU-A1139,img_4f592f8b7198c69f,0,3
RU-A1139,img_0243ed6625d457b6,0,3
RU-A1139,img_396bfcc16f61b215,0,3
RU-A1139,img_456c20f1e038272d,0,3
RU-A1139,img_a5eb0bce84817083,0,3
RU-A1139,img_215eac80c8974f54,0,3
RU-A1139,img_35dc2dfe80bae39d,0,3
RU-A1139,img_b961ac4ec3ae188f,0,3
RU-A1139,img_b1f87444687720ea,0,3
RU-A1139,img_dab42944989b11f2,0,3
RU-A1139,img_8d942fb94cd14302,0,3
RU-A1139,img_a8edc153e0a81e64,0,3
RU-A1139,img_a53b36472b667b61,0,3
RU-A1139,img_434603eb41ab48f0,0,3
RU-A1139,img_2f2d73ad430f52d7,0,3
RU-A1139,img_26fb18c28a6e53e6,0,3
RU-A1140,img_26c110293f70dad1,0,4
RU-A1140,img_ae5e7eba2b3aa7c8,0,4
RU-A1140,img_00fa53f51edf4895,0,4
RU-A1140,img_f3cbda6c7488e42c,0,4
RU-A1140,img_194d27375a4fa5c6,0,4
RU-A1140,img_a05d92da8b327445,0,4
RU-A1140,img_7413a2de0aa0174b,0,4
RU-A1140,img_34889222a498afd6,0,4
RU-A1141,img_ecdabe6a3e49ccd3,0,2
RU-A1141,img_4fb7b38c4698ebf3,0,2
RU-A1141,img_41475682c2aebfc3,0,2
RU-A1141,img_fbf2ba863bd19b3b,0,2
RU-A1141,img_db6786c3dcf16060,0,2
RU-A1141,img_ed6f3e7f8d72d048,0,2
RU-A1141,img_03641367c2f44142,0,2
RU-A1141,img_b9237598d9256f2c,0,2
RU-A1141,img_e3ded371448f2b8a,0,2
RU-A1141,img_c3f74ba3c8f13502,0,2
RU-A1141,img_c1e472cb347b9bf7,0,2
RU-A1141,img_268532d45961e5a1,0,2
RU-A1142,img_b2ad183e525f10c1,0,2
RU-A1142,img_25c26e43a8315a84,0,2
RU-A1142,img_6ce18d9da5068176,0,2
RU-A1142,img_65057f6d6bc448f5,0,2
RU-A1142,img_bdc73face27cb757,0,2
RU-A1142,img_a73b2795321d87fd,0,2
RU-A1142,img_a4dec0f8826348fa,0,2
RU-A1142,img_70f42d3489e475e8,0,2
RU-A1142,img_968b51a1720bbe67,0,2
RU-A1144,img_2321d2c7c61443d5,0,1
RU-A1144,img_f9fbf54dd971d875,0,1
RU-A1144,img_38e99becd6fe2fa6,0,1
RU-A1144,img_ab4fa3020e4749e6,0,1
RU-A1145,img_5506c96096e2993c,0,2
RU-A1145,img_b2927a9e01e64f71,0,2
RU-A1145,img_4a21211935dbf055,0,2
RU-A1145,img_ab6ea08957db0f7f,0,2
RU-A1145,img_691cfcc39614dce0,0,2
RU-A1145,img_25dcbd43003f67a8,0,2
RU-A1145,img_0326cf3b6e450cc3,0,2
RU-A1145,img_7b523791a95e3682,0,2
RU-A1145,img_ee6148fa870aea45,0,2
RU-A1145,img_b464a60724b572f1,0,2
RU-A1145,img_85d0c89ba7b1deb2,0,2
RU-A1145,img_106c4d1330a25198,0,2
RU-A1145,img_728b520aa9b3df5b,0,2
RU-A1145,img_e5f7b03075ac2b2d,0,2
RU-A1145,img_0f524c91d54a0ee1,0,2
RU-A1145,img_8f29a44b434e5073,0,2
RU-A1145,img_6047d9d88baa7ec6,0,2
RU-A1146,img_ced7d37a8dae7e24,0,0
RU-A1146,img_15c81a3a70b32e64,0,0
RU-A1146,img_d36a03a1d0789eba,0,0
RU-A1146,img_18a50179b924dc8c,0,0
RU-A1146,img_0fed6dfc88b8b783,0,0
RU-A1146,img_f28324d2ab8439c5,0,0
RU-A1146,img_96bbdcf63f1c1f66,0,0
RU-A1146,img_cb16569d14cc9ca2,0,0
RU-A1146,img_547da02fb9eca47e,0,0
RU-A1146,img_4b0b2dc7686d6899,0,0
RU-A1147,img_69e14d7b393117b7,0,0
RU-A1147,img_f5aca410d64307db,0,0
RU-A1147,img_fcdd57bb839a53a4,0,0
RU-A1147,img_3903baa4c4f2c7c7,0,0
RU-A1147,img_402a2adeeaf43be0,0,0
RU-A1147,img_12af5491025ef0ea,0,0
RU-A1147,img_9210309a03851a22,0,0
RU-A1147,img_5ae420538bcec54b,0,0
RU-A1147,img_5e70d2b34946b905,0,0
RU-A1147,img_759efcb3c4356499,0,0
RU-A1147,img_17b76f0a1611d140,0,0
RU-A1147,img_4624055e69a270ac,0,0
RU-A1147,img_ff7accb2b937f7d6,0,0
RU-A1202,img_4c401195a5b2dbc8,0,1
RU-A1202,img_4fbe40f27ae53a8d,0,1
RU-A1202,img_5daedf8cf6d54f2b,0,1
RU-A1202,img_2429b0c9ac82f187,0,1
RU-A1202,img_b968590fd31c6c14,0,1
RU-A1202,img_39d666110e045dd9,0,1
RU-A1202,img_17102de048dbece6,0,1
RU-A1202,img_4aed10f09f507bdc,0,1
RU-A1202,img_96ada6b1a6c5ed2b,0,1
RU-A1202,img_ef363ec5702bcaa8,0,1
RU-A1202,img_78269f2cf0e2576c,0,1
RU-A1202,img_8a39d825db4a5db3,0,1
RU-A1202,img_70b5f2968fea226a,0,1
RU-A1202,img_69057031549b9606,0,1
RU-A1202,img_87243945ec9d81eb,0,1
RU-A1201,img_86b52b9e9958cb91,0,2
RU-A1201,img_ebb5fa79a3a0e738,0,2
RU-A1201,img_638a3b81d858d2ac,0,2
RU-A1201,img_0543a375b20dd158,0,2
RU-A1201,img_f4e988516512b4d7,0,2
RU-A1201,img_0b650760c9e26b95,0,2
RU-A1203,img_f9649968c9fff551,0,4
RU-A1203,img_1e75a1f1fc6e260c,0,4
RU-A1203,img_097410aaa009b6dd,0,4
RU-A1203,img_c00a3cbe65ad9b25,0,4
RU-A1203,img_13394217e6d79693,0,4
RU-A1203,img_08903abb37754c7a,0,4
RU-A1203,img_1ed1e355291bc918,0,4
RU-A1205,img_cb252e7cb6b252b7,0,3
RU-A1205,img_e74c1037c323ddbf,0,3
RU-A1205,img_e76f306966d729c7,0,3
RU-A1205,img_eedffc1c166d9a7d,0,3
RU-A1205,img_036397361a161372,0,3
RU-A1205,img_b6a2604d53f26de4,0,3
RU-A1206,img_401d451bf4585e41,0,0
RU-A1206,img_881a18cc6320eb00,0,0
RU-A1206,img_4ad5f238a8ee51e3,0,0
RU-A1206,img_8b4b82c0750ab605,0,0
RU-A1206,img_324ae7ad040477db,0,0
RU-A1206,img_e90e80bfa5a79964,0,0
RU-A1206,img_003cb469d8a569c5,0,0
RU-A1206,img_1e2961fc027f93b3,0,0
RU-A1207,img_b494786e9af450da,0,4
RU-A1207,img_4d81d7fe9b422e84,0,4
RU-A1207,img_902232c7c0a3d4c2,0,4
RU-A1207,img_0a7e6f9256c72f06,0,4
RU-A1207,img_8a8f29a0889233c3,0,4
RU-A1207,img_f7666f176e7f7388,0,4
RU-A1207,img_77689d2ad2c3e35c,0,4
RU-A1207,img_c6d609029afdddea,0,4
RU-A1207,img_841ada8e475bba36,0,4
RU-A1207,img_af41e73a224b54c6,0,4
RU-A1207,img_4f2380c6f4e1dbd8,0,4
RU-A1207,img_c5f77a55a52377a3,0,4
RU-A1207,img_a7438582f2d0d331,0,4
RU-A1207,img_dd9f802e25fe4573,0,4
RU-A1207,img_a06482114b8a0a58,0,4
RU-A1208,img_17dd2e5560d73f63,0,4
RU-A1208,img_d56111bfa714c12e,0,4
RU-A1208,img_a48902cd0e0c7f5b,0,4
RU-A1208,img_bab8b1dc4cdfd884,0,4
RU-A1208,img_60426c88744ab86a,0,4
RU-A1208,img_4b59fab1264f9432,0,4
RU-A1208,img_9880b1f7d904b33b,0,4
RU-A1208,img_cb5b16f1a828f7fe,0,4
RU-A1208,img_ec85dbb0087e3358,0,4
RU-A1208,img_78a8e0d97a7f8ac9,0,4
RU-A1208,img_8b6ef4fe53bd38b5,0,4
RU-A1208,img_8278d9a770b28639,0,4
RU-A1208,img_45de160d4d64ac55,0,4
RU-A1208,img_438779e812f8bf6a,0,4
RU-A1208,img_cdb118f39a5b4473,0,4
RU-A1208,img_954bad01cc0ef40b,0,4
RU-A1209,img_353fd50f62aca218,0,2
RU-A1209,img_f206a6c21b92305a,0,2
RU-A1209,img_e797af8591a092eb,0,2
RU-A1209,img_609014321771c16c,0,2
RU-A1209,img_cea364c286189852,0,2
RU-A1209,img_c219aea0ff511d86,0,2
RU-A1209,img_dd5c21938494dc52,0,2
RU-A1209,img_f64dc240905f9be2,0,2
RU-A1209,img_cb6236fc3b677115,0,2
RU-A1209,img_68a555302192c0fb,0,2
RU-A1210,img_61725d0b1b0e0cb2,0,3
RU-A1210,img_155bd3fc8325c70f,0,3
RU-A1210,img_cf00ee9fe2f5ffeb,0,3
RU-A1210,img_6cd9c4dc9e3109cb,0,3
RU-A1210,img_47075dae946ac15d,0,3
RU-A1210,img_0d38d197dd26f0aa,0,3
RU-A1210,img_672d5348093db90f,0,3
RU-A1210,img_037c13fdc57aedd9,0,3
RU-A1210,img_94ed3aafef16935c,0,3
RU-A1210,img_8e351f771befb897,0,3
RU-A1211,img_0907b22528827814,0,1
RU-A1211,img_eebacaf09c83427e,0,1
RU-A1211,img_4537beab7cb1193c,0,1
RU-A1211,img_85441c6c4d0fb8c2,0,1
RU-A1211,img_1eacae29803bf21a,0,1
RU-A1211,img_4010ea7515699c33,0,1
RU-A1212,img_37e836309c923c11,0,0
RU-A1212,img_582e7b6003f841ef,0,0
RU-A1212,img_9fdccda4397371f9,0,0
RU-A1212,img_08b78af2be2b0564,0,0
RU-A1212,img_b392e12dabd0e65d,0,0
RU-A1212,img_5d1876c815c9ec6d,0,0
RU-A1212,img_e2390075fbdfa4c2,0,0
RU-A1212,img_6ee22e20dbf4cf67,0,0
RU-A1212,img_d252e91988a42408,0,0
RU-A1212,img_f4336d900fedae9e,0,0
RU-A1212,img_17b05618a5de66ac,0,0
RU-A1212,img_3d0b770bfdad6a39,0,0
