pid,image_id,y_true,fold
RU-A1080,img_a0004c6821cef0f7,0,4
RU-A1080,img_3bfb72167025c12f,0,4
RU-A1080,img_daf92caf345fcdf3,0,4
RU-A1080,img_a98e6efe9c8de603,0,4
RU-A1080,img_cb025e3782630dbe,0,4
RU-A1080,img_8f18c4773b2ced5b,0,4
RU-A1080,img_49be88c649c5c5be,0,4
RU-A1080,img_01d9956ff4f1c9af,0,4
RU-A1080,img_4efd098f5790b5ae,0,4
RU-A1089,img_e22a379091047774,1,4
RU-A1089,img_bdfb8c59d943520a,1,4
RU-A1089,img_923b67c488c6ee3a,1,4
RU-A1089,img_5d1e6893be217606,1,4
RU-A1099,img_ced36bdbc001ccc5,1,3
RU-A1099,img_934d287b5ca033af,1,3
RU-A1099,img_605490138f3b6cce,1,3
RU-A1099,img_5f889a4ac2057fb5,1,3
RU-A1099,img_026898dfaf220c28,1,3
RU-A1099,img_09b90c24774e7828,1,3
RU-A1099,img_5713f808f87de59a,1,3
RU-A1099,img_f78a5576013a805f,1,3
RU-A1099,img_df71352500303022,1,3
RU-A1099,img_317b76b04a2f324b,1,3
RU-A1099,img_0217147e197a1837,1,3
RU-A1099,img_ca690feda1d750fa,1,3
RU-A1099,img_76769bde8f825629,1,3
RU-A1107,img_9d423112ae60515f,1,2
RU-A1107,img_70c41eda32a6d457,1,2
RU-A1107,img_698fb297a7c6039d,1,2
RU-A1107,img_5a3419b739374530,1,2
RU-A1107,img_49d54f6060b2b8a6,1,2
RU-A1107,img_0cf61bd5239ae088,1,2
RU-A1107,img_b3f55e8e2c0c7d91,1,2
RU-A1107,img_7e7ccc1610fb8614,1,2
RU-A1016,img_1d66366cc1998061,0,3
RU-A1016,img_d645bb77266d216e,0,3
RU-A1016,img_38533c643fffe140,0,3
RU-A1016,img_0358417b98bb8bae,0,3
RU-A1016,img_da759c53188dfdb3,0,3
RU-A1016,img_2855963ede417424,0,3
RU-A1016,img_b13f7bb1b109886d,0,3
RU-A1016,img_b0ef8d3dfb45148d,0,3
RU-A1016,img_23ca300f480bc79f,0,3
RU-A1016,img_1a7a1dd3d46fc9a1,0,3
RU-A1016,img_86028360675e4477,0,3
RU-A1016,img_70a1cef338771195,0,3
RU-A1016,img_7a817b858d664095,0,3
RU-A1016,img_6344e1d2a7c42db6,0,3
RU-A1016,img_3a4c46066b8724b4,0,3
RU-A1016,img_3596404fd114e7a8,0,3
RU-A1016,img_10fa9ab5f75b2e02,0,3
RU-A1016,img_7ba1a59cd0f4ad6d,0,3
RU-A1016,img_629dc507d72bad23,0,3
RU-A1016,img_1c5c60846914dc8f,0,3
RU-A1016,img_c1e4dd7a053cb0eb,0,3
RU-A1016,img_a9a633d4c9469d9c,0,3
RU-A1052,img_30ccafa79b1e5c28,0,3
RU-A1052,img_8ce1046e2ebff118,0,3
RU-A1052,img_d0f9311ab829f8b7,0,3
RU-A1052,img_912d52db8f918955,0,3
RU-A1052,img_78ad139745c96657,0,3
RU-A1052,img_0a077b8d620d3f1f,0,3
RU-A1052,img_3e094221f0b3a7f5,0,3
RU-A1052,img_251898e286d3f2ae,0,3
RU-A1052,img_574ca5460edab67d,0,3
RU-A1052,img_1e8f662b5872bf74,0,3
RU-A1052,img_0258837c4cf74c89,0,3
RU-A1052,img_c30682191e48ad40,0,3
RU-A1052,img_689f29f80d42312b,0,3
RU-A1052,img_89074b12d5e3769f,0,3
RU-A1052,img_6e69a1cffb1797fe,0,3
RU-A1052,img_bb88c76ad332f52c,0,3
RU-A1052,img_6b9803ba9e3f4d39,0,3
RU-A1052,img_1913daa8efde5462,0,3
RU-A1052,img_7f89d2839caa3961,0,3
RU-A1052,img_345241a2162f61a8,0,3
RU-A1058,img_8ca9b1dfea8f445b,0,0
RU-A1058,img_1448eb37b91dfbf2,0,0
RU-A1058,img_d1a2c8e18334ad60,0,0
RU-A1058,img_1285bc76185e755d,0,0
RU-A1058,img_4dbdef8acf00bafd,0,0
RU-A1058,img_dceb55e14171e936,0,0
RU-A1058,img_ac7b7097852242e3,0,0
RU-A1058,img_87af2e58ec90a397,0,0
RU-A1058,img_1853a2a49bb8b525,0,0
RU-A1058,img_ccf5234f0f34a9d7,0,0
RU-A1058,img_53f9e1bf5a2928fd,0,0
RU-A1058,img_0c6632a19da1d320,0,0
RU-A1058,img_e9dec779ff8a2acd,0,0
RU-A1058,img_6f5cd7dab11d66cd,0,0
RU-A1058,img_1397bd6a0fcbb42b,0,0
RU-A1058,img_8ab00ebe9c4df78f,0,0
RU-A1058,img_a2227d56edfa74ed,0,0
RU-A1058,img_2bb842b2363853da,0,0
RU-A1058,img_ffed7cab95661d93,0,0
RU-A1058,img_9b6fdf227782fd34,0,0
RU-A1058,img_fb5455b8a94bb58c,0,0
RU-A1058,img_c019ffcfb4890f5c,0,0
RU-A1058,img_bd58a96c7a49a8fa,0,0
RU-A1058,img_f01449513fc32162,0,0
RU-A1058,img_dafc4c297d6ba0f6,0,0
RU-A1058,img_41ac8f76a6be08c7,0,0
RU-A1058,img_7722642afa3d1969,0,0
RU-A1058,img_588134547734a2ad,0,0
RU-A1058,img_4f49820e37ad3f33,0,0
RU-A1058,img_8e0a67f93d17f524,0,0
RU-A1058,img_fc9442cf9ee7d0a7,0,0
RU-A1058,img_bacc99d5d573c2f7,0,0
RU-A1058,img_d3c518024052eb31,0,0
RU-A1058,img_1277b04f88d3d270,0,0
RU-A1058,img_a813e15ee1fb49a5,0,0
RU-A1058,img_6b4c91c46e2ee9e7,0,0
RU-A1058,img_6e04fb5a35747565,0,0
RU-A1058,img_6cb909bef7a2df08,0,0
RU-A1058,img_51dde94f30d9ce01,0,0
RU-A1058,img_c1b819c2a044c300,0,0
RU-A1058,img_01172d93cf2bd66a,0,0
RU-A1058,img_0d38dc280a0ed213,0,0
RU-A1058,img_99ab39aa9ccfdafc,0,0
RU-A1058,img_d1028cb6d5249b73,0,0
RU-A1074,img_a0861ea9e7660989,0,0
RU-A1074,img_e145a6fa6dd942f6,0,0
RU-A1074,img_2280b5ee7c16817d,0,0
RU-A1074,img_5bd90bdf47028a11,0,0
RU-A1074,img_31f3a4018f5dd8d0,0,0
RU-A1074,img_c944a6f2be7b4fe9,0,0
RU-A1074,img_4be57788bb696efa,0,0
RU-A1074,img_0afa4204df405d1e,0,0
RU-A1074,img_36173f5c1e011c0d,0,0
RU-A1074,img_1a8ed1c40c6e7e5f,0,0
RU-A1098,img_3ae15fde7f9afade,0,1
RU-A1098,img_905e1b987819fed4,0,1
RU-A1098,img_37c256109ac3a823,0,1
RU-A1098,img_e00095b434bed28d,0,1
RU-A1098,img_4fdbe66edfebdc04,0,1
RU-A1098,img_dc432a1c6eaf385c,0,1
RU-A1098,img_649647fb79dc30f1,0,1
RU-A1098,img_7e67f0a743c39d7b,0,1
RU-A1098,img_31a7b21a748aed23,0,1
RU-A1098,img_1cccaf4a04648eb1,0,1
RU-A1098,img_f1be550ff3962c7d,0,1
RU-A1098,img_d1cf387ca6183568,0,1
RU-A1098,img_c6e9d7dd49742e7f,0,1
RU-A1098,img_372303b678d21eec,0,1
RU-A1050,img_d2ef31434a0fff6e,1,2
RU-A1050,img_ee0066527d1c4cd6,1,2
RU-A1068,img_0dc274e4a92e9052,0,4
RU-A1068,img_c865d5a832893e9b,0,4
RU-A1068,img_317b4fff0903419a,0,4
RU-A1068,img_59e4a3ab0eaa7173,0,4
RU-A1068,img_164e07147199a243,0,4
RU-A1068,img_fac566c3c6c081fd,0,4
RU-A1068,img_fadbd2819e4b7f0b,0,4
RU-A1068,img_6195cb9ef196e838,0,4
RU-A1068,img_df1bb1f949077480,0,4
RU-A1068,img_ccdb8b939171d9df,0,4
RU-A1068,img_1480e4fb992468df,0,4
RU-A1068,img_93521b4fc9a39744,0,4
RU-A1068,img_0ef6c053a1efa9cb,0,4
RU-A1068,img_25d8ce440d731440,0,4
RU-A1068,img_f9a002da7cad21c9,0,4
RU-A1068,img_3e2567fe3fb24db3,0,4
RU-A1068,img_a1eb985fcd771a63,0,4
RU-A1068,img_6919fc42f2cb0292,0,4
RU-A1068,img_9cbe0916309e271f,0,4
RU-A1068,img_57370c3c8838e6d5,0,4
RU-A1069,img_29fea1742bde81f1,0,4
RU-A1069,img_d3537ec084088385,0,4
RU-A1069,img_786bc9bb74ec4999,0,4
RU-A1069,img_a03d9fb3529c6d6c,0,4
RU-A1069,img_5f90bb3a75a84565,0,4
RU-A1069,img_89432fed4f986adb,0,4
RU-A1069,img_94e32847b1525e07,0,4
RU-A1069,img_9e8a3d22ce06dd4b,0,4
RU-A1069,img_253774fa529eb536,0,4
RU-A1069,img_9229aec739a567b9,0,4
RU-A1069,img_253774fa529eb536,0,4
RU-A1069,img_9229aec739a567b9,0,4
RU-A1069,img_7a36ca777906472c,0,4
RU-A1069,img_dbe15317497aec02,0,4
RU-A1069,img_14e7d000646a65d7,0,4
RU-A1069,img_1253bf2e85143496,0,4
RU-A1069,img_00881378b5922b46,0,4
RU-A1069,img_11333961ba50a402,0,4
RU-A1069,img_4f1bda40ee606847,0,4
RU-A1069,img_2730485b8df5a181,0,4
RU-A1069,img_144d587daae63140,0,4
RU-A1069,img_1fa30c15d9825d6d,0,4
RU-A1069,img_481afe4e6c4bde07,0,4
RU-A1069,img_9e907ab2c0c5f60f,0,4
RU-A1069,img_c2312dc45a9ee6c9,0,4
RU-A1069,img_d8927ccf9dbf9fc3,0,4
RU-A1069,img_b32ac99a4d74aea7,0,4
RU-A1069,img_66f1fc5d75ccad3c,0,4
RU-A1069,img_f40cefc5aabb8685,0,4
RU-A1069,img_bff9a7d9bba6e27b,0,4
RU-A1069,img_10f479aa1a528ebb,0,4
RU-A1069,img_3539ec17c0f6dc19,0,4
RU-A1069,img_2f445d43cb6a4c34,0,4
RU-A1069,img_2febcc60f8e6033c,0,4
RU-A1069,img_617dceca987dd374,0,4
RU-A1069,img_096a19e1485e3e1d,0,4
RU-A1069,img_38e65d5e417cbbd8,0,4
RU-A1069,img_f671c6ba486706aa,0,4
RU-A1069,img_bdea5092bebf5d01,0,4
RU-A1069,img_b7487da3d4cbfd51,0,4
RU-A1069,img_de7f3391803d823e,0,4
RU-A1069,img_ec74d794cb0c8612,0,4
RU-A1069,img_fd9e9ef128d318ca,0,4
RU-A1069,img_01e130c6d297ae08,0,4
RU-A1069,img_9dd32d7bf023b9a7,0,4
RU-A1069,img_1958472f7c720185,0,4
RU-A1069,img_1c977fc3cb36e35c,0,4
RU-A1069,img_9969c931dcbf3e6f,0,4
RU-A1069,img_110f2388544b24b1,0,4
RU-A1069,img_dc6e72e5addf23c9,0,4
RU-A1069,img_1c331cded5089a43,0,4
RU-A1069,img_442be143f68ec796,0,4
RU-A1069,img_e8b8b58f33b4213b,0,4
RU-A1069,img_902a4cff1b93d849,0,4
RU-A1069,img_be34d14764caec98,0,4
RU-A1069,img_42ec4f3bc431bfe1,0,4
RU-A1069,img_68f1972aa3e1f73e,0,4
RU-A1069,img_14783106ce96dfba,0,4
RU-A1069,img_f7009805dff8f9cf,0,4
RU-A1069,img_cbe30f9cebd532ad,0,4
RU-A1069,img_807f692be3a97d7b,0,4
RU-A1071,img_f1bf7e185918828e,1,3
RU-A1071,img_6764b3bb82303282,1,3
RU-A1071,img_255ba469849c7fbe,1,3
RU-A1071,img_2dac592fdbd0c8a6,1,3
RU-A1071,img_3d9a41f2fe1ca017,1,3
RU-A1071,img_90df39c79d5dae79,1,3
RU-A1071,img_84434d0905eb1cd1,1,3
RU-A1071,img_fb8cdf71da917259,1,3
RU-A1071,img_5d53ba894d46933e,1,3
RU-A1071,img_18981532a2de742f,1,3
RU-A1071,img_a9aaef3a0dba033a,1,3
RU-A1071,img_0ee93f8e65fd3577,1,3
RU-A1071,img_36c3df2b5e129f18,1,3
RU-A1072,img_e4d19559ce6c7c5b,0,4
RU-A1072,img_745564efb4b1aedf,0,4
RU-A1072,img_f530b2376b0151fe,0,4
RU-A1072,img_96f8bda7ad996c64,0,4
RU-A1072,img_b9428b3d585b9fee,0,4
RU-A1072,img_30d0d7cbd2ae936d,0,4
RU-A1072,img_72a885f1ff65b718,0,4
RU-A1072,img_6b6b231721ed2d11,0,4
RU-A1072,img_09350acbf91fa1d1,0,4
RU-A1072,img_e96f4fedd84d477b,0,4
RU-A1072,img_a3c284039c65c513,0,4
RU-A1072,img_360fe074b55f1c73,0,4
RU-A1072,img_2a6459477585e3f1,0,4
RU-A1072,img_f1dbff2a22171d4e,0,4
RU-A1072,img_8febd76937b4875c,0,4
RU-A1072,img_dd7b51e630516b59,0,4
RU-A1073,img_8dba78fb4cbfdcb2,0,4
RU-A1073,img_510a24476049a246,0,4
RU-A1073,img_05613777d7d60acf,0,4
RU-A1073,img_69a449be8babb7c4,0,4
RU-A1073,img_bf31b7c2b9a2c89a,0,4
RU-A1073,img_ccdf9e7d4d800d31,0,4
RU-A1073,img_9d374727786014d6,0,4
RU-A1073,img_3eeff4e77fc6c6ee,0,4
RU-A1073,img_a658cde89dc61e4f,0,4
RU-A1073,img_8adf2d3bfaa855df,0,4
RU-A1073,img_43ce6eaffe64af70,0,4
RU-A1073,img_8dc1cd9e017c86c7,0,4
RU-A1073,img_511e64a01468c6b6,0,4
RU-A1073,img_15ce333e9394cba1,0,4
RU-A1076,img_bb2fb924b90d812c,0,4
RU-A1076,img_0744d508411907b0,0,4
RU-A1076,img_cf47fd4a5b3d5861,0,4
RU-A1076,img_90aa7702aac36616,0,4
RU-A1076,img_611f27940adb49c8,0,4
RU-A1076,img_644a8a6165b936ba,0,4
RU-A1076,img_d6e587c8adcafb69,0,4
RU-A1076,img_edfffb30cde4edf0,0,4
RU-A1076,img_534fc301f6b1e833,0,4
RU-A1076,img_fa80805e4426bc0e,0,4
RU-A1076,img_8ced36859b2e2275,0,4
RU-A1076,img_6ff3c63be67f1e84,0,4
RU-A1076,img_8ca4a7fbe4e032bb,0,4
RU-A1076,img_4835ab32c70833cc,0,4
RU-A1076,img_0bd46e20f48bac92,0,4
RU-A1076,img_2d3912519479c947,0,4
RU-A1126,img_4ddb1f110e63c31b,0,0
RU-A1126,img_35bf6e4514660541,0,0
RU-A1126,img_f242ba277c2de047,0,0
RU-A1126,img_dae060c5b2c5ecf1,0,0
RU-A1126,img_a7f819e1627380f3,0,0
RU-A1126,img_46103a5600e7d5d5,0,0
RU-A1126,img_d4f2f36284da00ee,0,0
RU-A1126,img_4e09a720d179bb90,0,0
RU-A1126,img_101a1e6361f5d305,0,0
RU-A1126,img_377d04c2fcdda1f4,0,0
RU-A1126,img_4586a68b3d2249a8,0,0
RU-A1126,img_e13eda31bc43c528,0,0
RU-A1126,img_7998e9dbf58d3c6a,0,0
RU-A1126,img_37cb5a2deaaa5c10,0,0
RU-A1126,img_f0c301384cc7ea3a,0,0
RU-A1126,img_f04024872a2783b5,0,0
RU-A1126,img_be378e4ddef3ad7d,0,0
RU-A1126,img_aa754c57db63c2df,0,0
RU-A1126,img_2fee4e76211266f7,0,0
RU-A1126,img_580f0d855a3b94db,0,0
RU-A1126,img_f9c296af341d4ac0,0,0
RU-A1126,img_53cab7963dfdb145,0,0
RU-A1126,img_39d5cad440ad53bc,0,0
RU-A1126,img_958fa6a4ec1667dc,0,0
RU-A1126,img_c7158cbc470dd6b2,0,0
RU-A1126,img_056bdeb69b8eb219,0,0
RU-A1126,img_a26eb1715e61d6d7,0,0
RU-A1126,img_f7128edd69c5262b,0,0
RU-A1126,img_69984608b5a511ee,0,0
RU-A1126,img_aeb0d9f5e4463af5,0,0
RU-A1126,img_f0814c91261a030c,0,0
RU-A1126,img_7a8b9e8f09a41c3e,0,0
RU-A1126,img_9666940deb9aa619,0,0
RU-A1126,img_8f58731f05b2d28f,0,0
RU-A1126,img_bb03e6e5f4e38473,0,0
RU-A1127,img_65f135634172bf81,0,2
RU-A1127,img_e11c00a5e4be1445,0,2
RU-A1127,img_bd270699ec7182d8,0,2
RU-A1127,img_e435f67edcf96df7,0,2
RU-A1127,img_a43b0bab4cd1ed22,0,2
RU-A1127,img_fc88faf9ee7ce35a,0,2
RU-A1127,img_26041efc1df315c9,0,2
RU-A1127,img_7a642b7a90127e64,0,2
RU-A1127,img_b0a2fe2eabb06c4a,0,2
RU-A1127,img_5f0812657da0cf92,0,2
RU-A1127,img_99531d809548016a,0,2
RU-A1127,img_af09bc5d6bba7a42,0,2
RU-A1127,img_e107b34bb7b0667d,0,2
RU-A1127,img_49f74ab45bc9115c,0,2
RU-A1127,img_b6e2d573eaf7b7cd,0,2
RU-A1127,img_f9f954868257ad47,0,2
RU-A1127,img_6f6d437764103eb8,0,2
RU-A1127,img_68e064a2f6d46660,0,2
RU-A1127,img_db6a9fd49d75710d,0,2
RU-A1127,img_83a990ec838630eb,0,2
RU-A1127,img_0ca49a5a34306a63,0,2
RU-A1127,img_258742d4f1fa433c,0,2
RU-A1127,img_b8ed1858e6b45a1f,0,2
RU-A1127,img_dcce50c02752e365,0,2
RU-A1127,img_3241036c5d844cf8,0,2
RU-A1127,img_38e42fc4971199d2,0,2
RU-A1128,img_f4c5b5b86d18cce6,0,2
RU-A1128,img_204eec53a566d1b7,0,2
RU-A1128,img_701ac62ee9a3469d,0,2
RU-A1128,img_789ac8a72d2f1104,0,2
RU-A1128,img_eec002ba891bdbc6,0,2
RU-A1128,img_8b119e966f9ca72f,0,2
RU-A1128,img_15909bf3676184c2,0,2
RU-A1128,img_fd3dac5bdcc003dc,0,2
RU-A1128,img_c853576ec6962317,0,2
RU-A1128,img_e716f023a7d8d739,0,2
RU-A1128,img_538d5666e7520d8e,0,2
RU-A1128,img_7a5261be4e4997f3,0,2
RU-A1128,img_0f7370c1b633d224,0,2
RU-A1128,img_ac771a3bced2f6b2,0,2
RU-A1128,img_1c293c4dda9fd891,0,2
RU-A1128,img_6de6308d06d109ec,0,2
RU-A1128,img_6e4a336fbc07d053,0,2
RU-A1128,img_7fc72f32c5bc12a1,0,2
RU-A1129,img_f6039f0947ed5b6b,0,1
RU-A1129,img_e3e37d1eb88750cc,0,1
RU-A1129,img_89e7758c27344884,0,1
RU-A1129,img_be95c5b90c88c440,0,1
RU-A1129,img_48e7aa056995efae,0,1
RU-A1129,img_137a5b427d8d4a64,0,1
RU-A1129,img_6dd6e89d47bb86fe,0,1
RU-A1129,img_e4c96351506b7f65,0,1
RU-A1129,img_697570746b7b3079,0,1
RU-A1129,img_7bd0ed37218258ca,0,1
RU-A1129,img_9159cded7ef6f37d,0,1
RU-A1129,img_05dfc9716a971b0b,0,1
RU-A1129,img_89cc744a823c5f4d,0,1
RU-A1129,img_8c20f3c01ddd8002,0,1
RU-A1129,img_ebf3fa2458e11f90,0,1
RU-A1129,img_7bfe8492b3ec3a47,0,1
RU-A1129,img_4a6c657b1ada4258,0,1
RU-A1129,img_9bface4be6bed882,0,1
RU-A1129,img_50278f3d469627de,0,1
RU-A1129,img_d9a943c8560821a6,0,1
RU-A1129,img_85c9554d7ea88341,0,1
RU-A1129,img_25bf6bfb7549cdbb,0,1
RU-A1129,img_1655afc496e7bcb4,0,1
RU-A1129,img_b2c49f4a3ff85489,0,1
RU-A1129,img_17dbaff41152c136,0,1
RU-A1129,img_d293e37da6fcf502,0,1
RU-A1129,img_60a04a540fd43499,0,1
RU-A1129,img_cdcd718603f2c4dd,0,1
RU-A1129,img_ae43a31c7534a3bd,0,1
RU-A1129,img_f27a71a255fcd7bb,0,1
RU-A1130,img_48323da9bd082bec,0,2
RU-A1130,img_2e06ce1cead79d54,0,2
RU-A1130,img_12daf29661aac061,0,2
RU-A1130,img_353bf259c477ee37,0,2
RU-A1130,img_f7fb6cc5bc7d9e73,0,2
RU-A1130,img_aa569dc1ef97c1fb,0,2
RU-A1130,img_719a6ee7036befaa,0,2
RU-A1130,img_c9154752ed6643e5,0,2
RU-A1130,img_f0b2453f76d15da4,0,2
RU-A1130,img_507260ca6a53b174,0,2
RU-A1130,img_b84256f2bb4fdb92,0,2
RU-A1130,img_3aeed82bf65626b0,0,2
RU-A1130,img_9b3878bfe27b7895,0,2
RU-A1130,img_1f3a2d6655b84224,0,2
RU-A1130,img_515c6b118c67dccb,0,2
RU-A1130,img_f8b045814de867ba,0,2
RU-A1130,img_06f79d1195bec41d,0,2
RU-A1130,img_79ef52bffc6ec78f,0,2
RU-A1130,img_04ae63b035263d00,0,2
RU-A1130,img_04ae63b035263d00,0,2
RU-A1130,img_bb74e7be37127015,0,2
RU-A1130,img_949e23c2f2fd1016,0,2
RU-A1130,img_1d4b352986086f6e,0,2
RU-A1130,img_67e7de3d28cb8496,0,2
RU-A1130,img_3d0e575a22dab7e5,0,2
RU-A1130,img_f6bf7c99481933fb,0,2
RU-A1130,img_fd0b3076be1c1123,0,2
RU-A1130,img_5e638612a1b4fc24,0,2
RU-A1130,img_802074d2422790a7,0,2
RU-A1130,img_988057f0440d7c5a,0,2
RU-A1130,img_9278346218aac63e,0,2
RU-A1130,img_312db85171272a92,0,2
RU-A1131,img_0b749114d42daca0,0,0
RU-A1131,img_5a88d83db18de295,0,0
RU-A1131,img_c106cde4c966041d,0,0
RU-A1131,img_57defb92f758f758,0,0
RU-A1131,img_c81cafa07f26cb7e,0,0
RU-A1131,img_5c087d1a854b4a31,0,0
RU-A1131,img_f79fbf1df0c8321a,0,0
RU-A1131,img_dd162b079b094840,0,0
RU-A1131,img_893f0d3825b554d5,0,0
RU-A1131,img_57327063d7b6d713,0,0
RU-A1131,img_f49e388ae10e67df,0,0
RU-A1131,img_f3b4d6a85cb88d27,0,0
RU-A1131,img_cdadac931b08d3a6,0,0
RU-A1131,img_31d53487459c03e8,0,0
RU-A1131,img_d1a41c081f78e132,0,0
RU-A1131,img_b465ca99fe1f18a9,0,0
RU-A1131,img_1c7146e0f3eede9b,0,0
RU-A1131,img_58c3d1ce15725046,0,0
RU-A1131,img_0c4dd14694c4841c,0,0
RU-A1131,img_fc9b22f519120fb5,0,0
RU-A1131,img_f07e722dd1aa4c6c,0,0
RU-A1131,img_aceab744e6062350,0,0
RU-A1131,img_b5e57ad9415462a0,0,0
RU-A1131,img_5a09de8c7641ec04,0,0
RU-A1131,img_df5a094a4793e8cf,0,0
RU-A1131,img_a93bc4f399fcddb0,0,0
RU-A1131,img_e1ce17f85c54665c,0,0
RU-A1131,img_0e458376f14de4ee,0,0
RU-A1131,img_95a871696ffc985d,0,0
RU-A1131,img_307aab7dfcfac7da,0,0
RU-A1131,img_fcd5263c6511f20a,0,0
RU-A1131,img_0d0209069a75eedd,0,0
RU-A1131,img_c38d61f47204609d,0,0
RU-A1131,img_4db8de3008aef774,0,0
RU-A1131,img_9575ac30b19bd7f4,0,0
RU-A1131,img_f86a3120082bc05d,0,0
RU-A1131,img_a869a4b1879ae00b,0,0
RU-A1131,img_f620174819440338,0,0
RU-A1131,img_06342b79110aee72,0,0
RU-A1131,img_a5f4d29cb78564b6,0,0
RU-A1131,img_4a86f0a357c8d887,0,0
RU-A1131,img_d6fc64ab8d01436b,0,0
RU-A1131,img_21589958ce83395d,0,0
RU-A1131,img_c48816fa1448d76a,0,0
RU-A1131,img_0b9ea072968e3190,0,0
RU-A1131,img_1f5af73869ca98c4,0,0
RU-A1131,img_604bc35f0d01b239,0,0
RU-A1132,img_15cf412b8a36ef71,0,2
RU-A1132,img_0b7a2191dae0145e,0,2
RU-A1132,img_1161f7890a7f9978,0,2
RU-A1132,img_e349a5fc94399321,0,2
RU-A1132,img_bd3bef2fda7e9294,0,2
RU-A1132,img_c56c490910e5f114,0,2
RU-A1132,img_5b406ba3a615003d,0,2
RU-A1132,img_8666641272024f8c,0,2
RU-A1132,img_29fe3d927d718862,0,2
RU-A1132,img_6637779fbed35c03,0,2
RU-A1132,img_c7c63540b3bccd76,0,2
RU-A1132,img_6782a6d9db6d0f08,0,2
RU-A1133,img_4dd30ef220739129,0,2
RU-A1133,img_9fdb3004006fb583,0,2
RU-A1133,img_0f8a84c5585db9e0,0,2
RU-A1133,img_7e599e22da3e9ad2,0,2
RU-A1133,img_16ad54908803d355,0,2
RU-A1133,img_b8b1d03099d3b68e,0,2
RU-A1133,img_1d0da9d20fc15170,0,2
RU-A1133,img_5dbafefa1884bcc9,0,2
RU-A1133,img_1e853a199f94bd0c,0,2
RU-A1133,img_dde17dbd58b9b1d3,0,2
RU-A1133,img_e2caff634357bc0e,0,2
RU-A1133,img_03ef30754e533a31,0,2
RU-A1133,img_a77f45575c65a286,0,2
RU-A1133,img_01396c8e70449092,0,2
RU-A1133,img_0eba25a0a12d1eb2,0,2
RU-A1133,img_6d0518e172463a76,0,2
RU-A1133,img_b946972072d5301c,0,2
RU-A1133,img_51980bec7efda075,0,2
RU-A1133,img_85bf5f8731ff920d,0,2
RU-A1133,img_7ca1932fe4c85477,0,2
RU-A1133,img_fc83b1f2ec805f26,0,2
RU-A1133,img_334d403fac4ea1e1,0,2
RU-A1133,img_19d7fed7bd86d967,0,2
RU-A1133,img_b8f7a9847a15d211,0,2
RU-A1133,img_c9ce38be7722b7a4,0,2
RU-A1133,img_4798318cde3a1421,0,2
RU-A1133,img_203649cdb542ecee,0,2
RU-A1134,img_ed36ea9af7ad3d98,0,2
