pid,image_id,y_true,fold
RU-A1142,img_f765994599c9e5e1,0,4
RU-A1145,img_a750ec86bd764d2d,0,1
RU-A1145,img_e91efa2f54169f72,0,1
RU-A1145,img_7ceb80c05a796c8d,0,1
RU-A1145,img_1fdb7d6e13d36595,0,1
RU-A1145,img_69d3a98b533fd3c9,0,1
RU-A1145,img_a7d180337a06d7e1,0,1
RU-A1145,img_ec35f95514d7f65f,0,1
RU-A1145,img_bf6f8b93694b65db,0,1
RU-A1111,img_6406a5ff40021198,0,4
RU-A1111,img_14f9f778b36de52d,0,4
RU-A1111,img_e9b82f8f9bc8d433,0,4
RU-A1111,img_070e0d47c2de9e5e,0,4
RU-A1111,img_092604214814b15e,0,4
RU-A1111,img_9a372e9b8c6edfd1,0,4
RU-A1111,img_c1279d8279a1c089,0,4
RU-A1111,img_ed632f53ff61ce17,0,4
RU-A1111,img_fadc4cec27b75ac6,0,4
RU-A1111,img_2c77b668f38fdf9b,0,4
RU-A1111,img_f28446b24939dba6,0,4
RU-A1111,img_98359cc80b6c437e,0,4
RU-A1129,img_5adc99698635483f,0,3
RU-A1129,img_5d780088a1db653e,0,3
RU-A1129,img_7a1572e2d1090770,0,3
RU-A1129,img_bf12f7bad00cca65,0,3
RU-A1129,img_2ab65a886fd37194,0,3
RU-A1116,img_e3a2d4239ca1d376,0,1
RU-A1116,img_4dc7fe63eaffd87c,0,1
RU-A1116,img_cf31fcbcb40702cd,0,1
RU-A1116,img_002319b3275c189c,0,1
RU-A1116,img_fd099b9444db4189,0,1
RU-A1120,img_78dd39a0a256622b,0,4
RU-A1120,img_e38f26186e516f4e,0,4
RU-A1120,img_e920baf459fb9dff,0,4
RU-A1120,img_acf030a329332c56,0,4
RU-A1120,img_c8c8752f4b101841,0,4
RU-A1120,img_88addd834fb77113,0,4
RU-A1120,img_ea492565a3f4bd5f,0,4
RU-A1120,img_2fa422b5812d74c5,0,4
RU-A1120,img_5c265945ab9fec27,0,4
RU-A1120,img_ee8e50bd61444a51,0,4
RU-A1120,img_0c7657e653f36775,0,4
RU-A1175,img_c6ba68461470d099,0,3
RU-A1175,img_e129356df51b051a,0,3
RU-A1175,img_7a2ca6a304ab6b21,0,3
RU-A1175,img_66b509ae3103b44c,0,3
RU-A1175,img_221b4d743761e104,0,3
RU-A1175,img_5d15816bbe847e02,0,3
RU-A1175,img_16f9c78582b708f0,0,3
RU-A1175,img_5ca91fd319c01a92,0,3
RU-A1175,img_98698d7eb352dd32,0,3
RU-A1175,img_4f507af4f542c1a9,0,3
RU-A1175,img_c7734e1a0144d9f0,0,3
RU-A1186,img_a74d78d3ffbaa46a,0,0
RU-A1186,img_79b2277f705d3567,0,0
RU-A1186,img_a0246fe2a58c7fdf,0,0
RU-A1186,img_14ebb76e57942492,0,0
RU-A1186,img_672f479338fb27b8,0,0
RU-A1186,img_e201ca18b70a6488,0,0
RU-A1186,img_bbdba74f99878def,0,0
RU-A1186,img_542fe2b0e2bb7576,0,0
RU-A1186,img_f8790f300d3bebcc,0,0
RU-A1186,img_ade73bce072362cf,0,0
RU-A1186,img_14895172e986024b,0,0
RU-A1186,img_33838b4f49a0c9b5,0,0
RU-A1186,img_b088b25883ca105a,0,0
RU-A1186,img_aba8e49d2377844e,0,0
RU-A1186,img_f3c4544149197f31,0,0
RU-A1119,img_6cdb31ae866c8ef5,0,4
RU-A1119,img_90e4ee83e4321383,0,4
RU-A1119,img_0339f40245978fa1,0,4
RU-A1119,img_c96578672dec845d,0,4
RU-A1119,img_4a880bd41067f448,0,4
RU-A1119,img_42344ddb7a52ae4b,0,4
RU-A1126,img_6d550816c6856fa0,0,0
RU-A1126,img_d10e9ffbf94494f1,0,0
RU-A1126,img_66e2297c76942c90,0,0
RU-A1126,img_84f7e58a50bbea4e,0,0
RU-A1126,img_e34583dbc974630d,0,0
RU-A1126,img_ad9119036f3c6d2b,0,0
RU-A1126,img_cbbb0fd08e29a85e,0,0
RU-A1126,img_a78d9884ee84a404,0,0
RU-A1126,img_f7409c214eac5ab5,0,0
RU-A1126,img_468877bc74a51178,0,0
RU-A1128,img_95763a9809396590,0,0
RU-A1128,img_823029220e224db8,0,0
RU-A1128,img_cee0bc36622c3927,0,0
RU-A1128,img_e2124f79505e2948,0,0
RU-A1128,img_c935792e897d835b,0,0
RU-A1128,img_c2674b64ac31d96b,0,0
RU-A1128,img_93a3d35c5e8e7d9e,0,0
RU-A1117,img_b22e86fff9eb0a16,0,2
RU-A1117,img_fbe673b190789b72,0,2
RU-A1117,img_4ccad7540039691d,0,2
RU-A1117,img_416d6b5bd6a66d96,0,2
RU-A1117,img_8bc72e41f90b26d0,0,2
RU-A1117,img_c5874ff65f2db01c,0,2
RU-A1117,img_11d504d252bc030d,0,2
RU-A1117,img_e6c81591678e84d6,0,2
RU-A1110,img_c69274161fdc2d08,0,1
RU-A1110,img_b9829005cb971e25,0,1
RU-A1110,img_7109460c8d2a7cd1,0,1
RU-A1110,img_306d3260a1d36278,0,1
RU-A1110,img_64af0f1e3ebe65ff,0,1
RU-A1110,img_3d548679055651a6,0,1
RU-A1110,img_8c8806826ab31468,0,1
RU-A1110,img_698ff60f39d68511,0,1
RU-A1062,img_4afd6890492c9781,1,0
RU-A1062,img_d17b3f243b06deed,1,0
RU-A1062,img_4ae83ec64aee97c2,1,0
RU-A1062,img_943f09fc76da9e39,1,0
RU-A1062,img_b1e3dc5e74b31324,1,0
RU-A1062,img_e79d2776ebf8408a,1,0
RU-A1062,img_15c3d740a4dcbb2a,1,0
RU-A1062,img_ef2465c7d90ef8bf,1,0
RU-A1062,img_11a9145e6e06b803,1,0
RU-A1062,img_e87180bbaa8b71f0,1,0
RU-A1062,img_c019b661e5fb6807,1,0
RU-A1062,img_da8a8b0a39372f97,1,0
RU-A1062,img_4e5bd23dee107144,1,0
RU-A1096,img_d3946791ba47be6f,0,4
RU-A1096,img_5e485d297783b1d4,0,4
RU-A1096,img_acc8e78948072c6e,0,4
RU-A1096,img_4c14cf8c0f01571b,0,4
RU-A1096,img_41ddf597db4cb967,0,4
RU-A1091,img_26df993766f3ccd4,0,3
RU-A1091,img_ef8623fda0f62ce3,0,3
RU-A1091,img_a27c5cbd3ea1f764,0,3
RU-A1098,img_18e98df9c37944f0,0,4
RU-A1098,img_19a37dd8ef1f252b,0,4
RU-A1098,img_63404dd1feae4d2c,0,4
RU-A1098,img_8e82edc4a1d756da,0,4
RU-A1098,img_f06ad96ff5f70378,0,4
RU-A1098,img_0e54b3136e63a8ff,0,4
RU-A1098,img_d3316fa5fdc6f907,0,4
RU-A1098,img_b433b8e4fc7b0cc4,0,4
RU-A1098,img_94e0b07558a1c2dc,0,4
RU-A1098,img_8d9e0c7f9bbc4061,0,4
RU-A1036,img_34c6707739d5793f,0,4
RU-A1036,img_58cede280072d31e,0,4
RU-A1036,img_07165d403268ae5e,0,4
RU-A1036,img_e14f04c398179ca6,0,4
RU-A1036,img_cea674b720ca8e9b,0,4
RU-A1036,img_18da4b3082218aa5,0,4
RU-A1036,img_ee2c428a0b7c4a90,0,4
RU-A1036,img_b07d63b261db4b9a,0,4
RU-A1052,img_f6040a1eccf22e09,0,0
RU-A1052,img_632fae4474ca701a,0,0
RU-A1052,img_0ade689ef0b1bd65,0,0
RU-A1052,img_f3c3fde59eecdafc,0,0
RU-A1052,img_659e5cf990488bc2,0,0
RU-A1052,img_f49eb9b3fd05ff8f,0,0
RU-A1052,img_f9b15e8db528d1be,0,0
RU-A1052,img_93d6d4cea62cd7ac,0,0
RU-A1052,img_08e618bde54f6cf0,0,0
RU-A1052,img_5f466b98bf0180f7,0,0
RU-A1052,img_e7291b4bda902bd6,0,0
RU-A1052,img_c41303383943e365,0,0
RU-A1052,img_92b92062f3b12ff8,0,0
RU-A1099,img_8942f3e5343d3cf3,1,2
RU-A1099,img_f74cc8b7eedcf613,1,2
RU-A1099,img_5d02936c6a155d54,1,2
RU-A1099,img_e910b74854c7cb78,1,2
RU-A1099,img_cc2ce7047b4b8d69,1,2
RU-A1099,img_e8e7152b69d96b73,1,2
RU-A1099,img_7f21dfdc4b69d0ce,1,2
RU-A1099,img_db6d23f0d40fa802,1,2
RU-A1099,img_84f25bd1e3ba829f,1,2
RU-A1099,img_ca2a362aa07033c7,1,2
RU-A1064,img_ff534273db0e7702,0,2
RU-A1064,img_9ebc628be2b83c03,0,2
RU-A1064,img_8b53159667d9316a,0,2
RU-A1064,img_79690252aad19914,0,2
RU-A1064,img_bc94fc348b0abf48,0,2
RU-A1064,img_9b7cf9ad4e8a7ca5,0,2
RU-A1064,img_24ba26b39cbf36fb,0,2
RU-A1064,img_057e63024bab15ca,0,2
RU-A1064,img_173c0d628931dc63,0,2
RU-A1064,img_82755e3f9cf8ed3e,0,2
RU-A1064,img_eba8ac1b44430685,0,2
RU-A1064,img_d4e424b52e0a3039,0,2
RU-A1064,img_441d29965da8d56b,0,2
RU-A1064,img_de1a7fc4c201c1d8,0,2
RU-A1064,img_4d61f61277b3ce88,0,2
RU-A1064,img_3a1e41e48b80a608,0,2
RU-A1064,img_d7173b18b7b9fb0a,0,2
RU-A1064,img_ee6a9a6949d7ef06,0,2
RU-A1064,img_a4f2f342640c3b5f,0,2
RU-A1064,img_831fae64d698d314,0,2
RU-A1064,img_e686b36c1faa8b86,0,2
RU-A1064,img_f0c4e7ad5c3964fc,0,2
RU-A1090,img_161fba2849eb1b19,0,0
RU-A1090,img_bfe71926ed6b3824,0,0
RU-A1090,img_7ff7fe8c5df0c1f0,0,0
RU-A1090,img_65ffc2fee1bd2450,0,0
RU-A1090,img_afa24c5204c5495b,0,0
RU-A1090,img_d6e8797c09d5a269,0,0
RU-A1030,img_0189cbf345132e24,0,4
RU-A1030,img_a45c188cc1845672,0,4
RU-A1030,img_154dc865accc452c,0,4
RU-A1030,img_73810a9425948172,0,4
RU-A1030,img_7b334598bc01dee9,0,4
RU-A1030,img_dadfa56a4f355492,0,4
RU-A1079,img_b422d9ed76236c3e,0,1
RU-A1079,img_39f4a2dece28a3b6,0,1
RU-A1079,img_1f7496036e6085d6,0,1
RU-A1079,img_6bc8051df27db924,0,1
RU-A1079,img_a2ef1425333bb6c2,0,1
RU-A1079,img_97c9b442e88fa71a,0,1
RU-A1079,img_c695aa28e235a287,0,1
RU-A1079,img_a2d7fdfa79da17bf,0,1
RU-A1079,img_2f160ba9aa3f0f35,0,1
RU-A1079,img_4b01e4bcf53b9183,0,1
RU-A1079,img_a600c03a01c59c85,0,1
RU-A1079,img_fc9198a0aef20115,0,1
RU-A1070,img_296ada3ed9b26f18,0,3
RU-A1070,img_a389561439d7dffe,0,3
RU-A1070,img_9817c253d5d081ac,0,3
RU-A1070,img_9141b39176db515b,0,3
RU-A1070,img_2951b2ac81155486,0,3
RU-A1070,img_edb77dd2f3721ad6,0,3
RU-A1070,img_ad2570b6930c4034,0,3
RU-A1070,img_8b181377169916a9,0,3
RU-A1070,img_0c6f8637f20a3956,0,3
RU-A1070,img_74e52111d40775c8,0,3
RU-A1070,img_bc3d7826c4be725b,0,3
RU-A1070,img_41110406ae688f8e,0,3
RU-A1084,img_25d29739171dbe9f,0,1
RU-A1084,img_7dcfe763f666556f,0,1
RU-A1084,img_555f9bd57b999454,0,1
RU-A1084,img_1ad3e217b6a50e8e,0,1
RU-A1084,img_14860d2a842242eb,0,1
RU-A1084,img_ce5533e312ba8f19,0,1
RU-A1084,img_84ee1f5eae656c4a,0,1
RU-A1084,img_42c38d894e56c82a,0,1
RU-A1084,img_e467264a819438a6,0,1
RU-A1084,img_89dffa96ad887637,0,1
RU-A1084,img_ddb94eb3dd1e2154,0,1
RU-A1084,img_24b0cd14712d9525,0,1
RU-A1084,img_d9f97b9b6166527f,0,1
RU-A1084,img_9177a0a8bed2dddc,0,1
RU-A1084,img_7f13ac9abeeea45d,0,1
RU-A1084,img_6b31317a25d459e9,0,1
RU-A1084,img_1e60b82e6c6d78f3,0,1
RU-A1084,img_b5dc8218bf3c4579,0,1
RU-A1084,img_4294bf5ff12edc7b,0,1
RU-A1084,img_b5347e5b94bda3dc,0,1
RU-A1084,img_9651e5f5733c30f7,0,1
RU-A1084,img_490bd72a450ae00b,0,1
RU-A1084,img_cf24087a14520124,0,1
RU-A1084,img_f5b88e17082e2614,0,1
RU-A1084,img_b5ca503c3bc7c11c,0,1
RU-A1084,img_9b7eff56921d53b0,0,1
RU-A1084,img_9667d56ad2fe21ef,0,1
RU-A1084,img_4dc240d5605f303e,0,1
RU-A1084,img_b966965b13ee7379,0,1
RU-A1084,img_fa33ed284bb740b0,0,1
RU-A1084,img_382e2ef2bbed53e6,0,1
RU-A1048,img_2f6e80bc9a7d361a,1,2
RU-A1048,img_34df7c5dbc590942,1,2
RU-A1048,img_6d001d56b31f6443,1,2
RU-A1048,img_c8f43e68cbb7d78e,1,2
RU-A1048,img_44f5c73dc81dcd4f,1,2
RU-A1048,img_567035e5ab6f17b0,1,2
RU-A1048,img_076d336845a1b143,1,2
RU-A1048,img_30183c5478debe36,1,2
RU-A1048,img_8313b2260ccee2af,1,2
RU-A1048,img_29bfd6543a013c52,1,2
RU-A1048,img_02fe7c52a5d6b442,1,2
RU-A1048,img_ba68ec278e0f3096,1,2
RU-A1048,img_c66769073271b84d,1,2
RU-A1048,img_875f33d84831cd82,1,2
RU-A1048,img_03711c8a42ac24d8,1,2
RU-A1048,img_9e5604d0d22cebda,1,2
RU-A1048,img_67e0329225d1085b,1,2
RU-A1048,img_5ef14018db224049,1,2
RU-A1014,img_bbb1a4b570723317,0,3
RU-A1014,img_1946274b7f64f121,0,3
RU-A1014,img_220ba37b7dd31a02,0,3
RU-A1014,img_54297978aafb13c2,0,3
RU-A1014,img_564befa37edb087c,0,3
RU-A1014,img_0c15455c3e23422f,0,3
RU-A1014,img_4758a345dddbf62f,0,3
RU-A1014,img_e1bbbd002109dd6f,0,3
RU-A1014,img_b1b10d38a1154062,0,3
RU-A1014,img_df6009576bbd2eb7,0,3
RU-A1014,img_9ee2fa147770c52d,0,3
RU-A1014,img_0a300097689a2e03,0,3
RU-A1014,img_8a2c0be5147387c2,0,3
RU-A1014,img_7f8304efe74b7f43,0,3
RU-A1014,img_19554f9df75db39f,0,3
RU-A1014,img_c8b4995cc8446dd6,0,3
RU-A1049,img_df2fa21efdfa34fd,0,1
RU-A1049,img_035dd89a8dec9646,0,1
RU-A1049,img_b531b9303e75c332,0,1
RU-A1049,img_abdaaae3f3df8522,0,1
RU-A1049,img_6fcafb5e46585af9,0,1
RU-A1049,img_c8d6e8a41cf0b076,0,1
RU-A1049,img_a946af5be1d1efda,0,1
RU-A1049,img_2b141927b9e5c6e0,0,1
RU-A1049,img_7699f3b1eda30b28,0,1
RU-A1049,img_0a4eb4947646fb40,0,1
RU-A1135,img_b7eebc0e19e74a99,0,0
RU-A1135,img_983680ef3e3aaab1,0,0
RU-A1135,img_587ca4c2fedfea2c,0,0
RU-A1135,img_240a5bc1e3f5ba55,0,0
RU-A1135,img_1e382eae57a31dcf,0,0
RU-A1135,img_ed013419c6f0a31d,0,0
RU-A1135,img_ebd3a9cb295251a6,0,0
RU-A1135,img_0b823462622b75a6,0,0
RU-A1135,img_d555492febe421ed,0,0
RU-A1135,img_6710df963644a949,0,0
RU-A1135,img_f4891313f185e873,0,0
RU-A1135,img_09e613eb6114ba59,0,0
RU-A1135,img_dd1b8f1c410000d8,0,0
RU-A1135,img_7e761aa9ef840cdf,0,0
RU-A1135,img_388c3ba25f6b6d5d,0,0
RU-A1135,img_9aeb4c6937a9a1f3,0,0
RU-A1135,img_eea942d0dd96dd22,0,0
RU-A1135,img_95b31a1f34b01f31,0,0
RU-A1135,img_c2b4fc79b4a3b5f1,0,0
RU-A1135,img_796dcc01315e327e,0,0
RU-A1135,img_1aca7581c47087b8,0,0
RU-A1135,img_3114aace6a691889,0,0
RU-A1135,img_2316b49cd742ae5a,0,0
RU-A1135,img_5b5b10ca0c7ab6e1,0,0
RU-A1135,img_b62594a2ee264674,0,0
RU-A1104,img_2a088b82fbefa488,1,4
RU-A1104,img_c0b30fb8fc017cab,1,4
RU-A1104,img_a25f976dc870d362,1,4
RU-A1104,img_8fa853b9709c3ad5,1,4
RU-A1104,img_b9265885994c5d51,1,4
RU-A1104,img_23d240083a03aa00,1,4
RU-A1104,img_707a1aec44e28158,1,4
RU-A1104,img_4d9b10d4464c9fb5,1,4
RU-A1104,img_8c56b9477ccc64ab,1,4
RU-A1104,img_f37afc06b1ec1b1c,1,4
RU-A1150,img_c335c39a74dcdc9d,0,0
RU-A1150,img_1c31847af5f42319,0,0
RU-A1150,img_8b28b87dc2dc67bf,0,0
RU-A1150,img_80e9d9211856ea7a,0,0
RU-A1150,img_9199f2f94f183e0e,0,0
RU-A1150,img_83dcd5ec6c04088a,0,0
RU-A1168,img_7ff73285a209778a,0,2
RU-A1168,img_1a2e38d9caf08279,0,2
RU-A1168,img_5646269b53b93963,0,2
RU-A1168,img_4033d8218e81a92d,0,2
RU-A1168,img_b13e4a7186140b74,0,2
RU-A1161,img_514909419f3a2d65,0,1
RU-A1161,img_3f2668bfcb7e6ef3,0,1
RU-A1161,img_0ace3cdcd08c5229,0,1
RU-A1161,img_a719eddfda07380d,0,1
RU-A1161,img_149cd8818f228dbd,0,1
RU-A1161,img_633033fdffc99f4f,0,1
RU-A1195,img_1007ebc3051c483f,1,3
RU-A1195,img_b32bc3ded751162d,1,3
RU-A1159,img_f53eec905cfbca27,0,0
RU-A1159,img_1e6a3571d2e7a789,0,0
RU-A1159,img_1e7ed040549fc4db,0,0
RU-A1159,img_6edb9b0d12206b07,0,0
RU-A1159,img_bcca99ac5ba3b4f6,0,0
RU-A1159,img_adbc6889aebcc512,0,0
RU-A1159,img_6737158c44766243,0,0
RU-A1166,img_2efbf80980616e67,0,2
RU-A1166,img_7942464a3090f408,0,2
RU-A1166,img_d469ad8a85cf4a8c,0,2
RU-A1166,img_4101d7634c6e40ae,0,2
RU-A1166,img_db9edbeb17e53723,0,2
RU-A1166,img_7e04be0ce832c665,0,2
RU-A1166,img_95081d02dd620012,0,2
RU-A1166,img_0d2a600b9baa0ae2,0,2
RU-A1166,img_f53e0a3384314cd5,0,2
RU-A1166,img_a3490ded2b4a4bd0,0,2
RU-A1308,img_a149e341fff33eeb,1,3
RU-A1308,img_3dfb2f8e4d251d3f,1,3
RU-A1308,img_6d06ef9ff665111d,1,3
RU-A1308,img_6116fbc4eba3eea8,1,3
RU-A1158,img_50ce2bbdd05b1a37,0,1
RU-A1158,img_33ff37030814d519,0,1
RU-A1158,img_a99acf7348b6f8c3,0,1
RU-A1158,img_b6a62b5cf544789f,0,1
RU-A1158,img_ef96082ab5179e97,0,1
RU-A1158,img_c297e3a1249cb317,0,1
RU-A1158,img_496da6f21383a84f,0,1
RU-A1158,img_5eb4df3ab13539f4,0,1
RU-A1169,img_4ad55e3108155256,0,4
RU-A1169,img_706d173a85da8b70,0,4
RU-A1169,img_ec9263ab0320c6cd,0,4
RU-A1169,img_c656aec56e3034c6,0,4
RU-A1156,img_83c9cb6f3a6e39fb,1,0
RU-A1156,img_34dca1e1b262f66b,1,0
RU-A1156,img_ed3c863a91bc2116,1,0
RU-A1156,img_5a797597baa2b5d3,1,0
RU-A1156,img_668caa911a8a973f,1,0
RU-A1156,img_8078891fb4af9d43,1,0
RU-A1156,img_ab3f6874f9beb2f9,1,0
RU-A1156,img_3864b0af1eb3147d,1,0
RU-A1156,img_ee23b98f8518dc73,1,0
RU-A1156,img_779b356ed57301b6,1,0
RU-A1156,img_55eb86ce90c9f403,1,0
RU-A1156,img_46fc2726fa664c97,1,0
RU-A1156,img_6d4f68c92e990732,1,0
RU-A1156,img_ea67c258c8060df6,1,0
RU-A1156,img_c678206c5e392dc2,1,0
RU-A1112,img_3c5033b99b0a6cd3,0,0
RU-A1112,img_2df8d3e1e40e3252,0,0
RU-A1112,img_0f2eb14193797a5a,0,0
RU-A1112,img_693c412e6b429010,0,0
RU-A1112,img_39914843e21e075f,0,0
RU-A1112,img_343ce32628324cd3,0,0
RU-A1123,img_1b0c9a66d2db0942,0,0
RU-A1123,img_64fced89e1e64703,0,0
RU-A1123,img_dff4b15c96820481,0,0
RU-A1123,img_9870e62243779fb9,0,0
RU-A1183,img_715d584bd1401bdd,0,4
RU-A1183,img_f09e73a8f9dca898,0,4
RU-A1183,img_a36a28c4abcce975,0,4
RU-A1183,img_6d3c6c7aff204ec1,0,4
RU-A1146,img_8562658584ab0522,0,2
RU-A1146,img_d7dd302afcf03137,0,2
RU-A1146,img_4fd8c0d1a5510ab5,0,2
RU-A1146,img_c683b0caf86d17ff,0,2
RU-A1146,img_ba530b43b684268d,0,2
RU-A1146,img_09863f9d7166e02c,0,2
RU-A1141,img_dd451a5d62bb1322,0,2
RU-A1141,img_0d056619244624c9,0,2
RU-A1141,img_e935fd42c636825d,0,2
RU-A1141,img_fff30b3baf99bb39,0,2
RU-A1141,img_928ed32658700399,0,2
RU-A1141,img_85e71cc7e5a256f2,0,2
RU-A1141,img_35f0e1a605bdbabb,0,2
RU-A1141,img_ecd6448ede272da9,0,2
RU-A1141,img_876848d6bba738cd,0,2
RU-A1141,img_2116ed91280bd606,0,2
RU-A1141,img_162ca5ebd38f253c,0,2
RU-A1141,img_79a89bdc1a7af1a8,0,2
RU-A1122,img_f06def0470c2c8ea,0,3
RU-A1122,img_715b1a32e97471ad,0,3
RU-A1122,img_be0e6369f70bb94a,0,3
RU-A1122,img_51be109d0b5595a4,0,3
RU-A1122,img_699f52f438066c84,0,3
RU-A1122,img_0cf99697d80e2e3a,0,3
RU-A1125,img_f368cac723c46efd,0,2
RU-A1125,img_730a7a4cff6008b5,0,2
RU-A1125,img_bbfeceba29dddcaf,0,2
RU-A1125,img_6b068f896f04dcb7,0,2
RU-A1113,img_037ba49f67844e8d,0,3
RU-A1113,img_159a4f6bc79fb71d,0,3
RU-A1113,img_a143ffb63fb17944,0,3
RU-A1113,img_7e006b0213d5fe32,0,3
RU-A1113,img_dbadc503d4d293f5,0,3
RU-A1113,img_ea8f7892b67bb4bd,0,3
RU-A1113,img_1ce364555d37f017,0,3
RU-A1113,img_326c93b1a61e4b76,0,3
RU-A1114,img_57370b4c6e4d6371,0,3
RU-A1114,img_98e265348cf25b20,0,3
RU-A1114,img_a9b2dd89b21a4446,0,3
RU-A1114,img_80c58b4f8864608a,0,3
RU-A1114,img_abaebaf6a8e153d6,0,3
RU-A1114,img_94f313092c8b63b2,0,3
RU-A1114,img_1722a0604613cc21,0,3
RU-A1114,img_a5009822e93ab114,0,3
RU-A1114,img_e33556330e4281fc,0,3
RU-A1114,img_4a7a62da54fd80d6,0,3
RU-A1147,img_1ab1713dff851557,0,0
RU-A1147,img_922da3702c10b455,0,0
RU-A1147,img_03eb8a330b4ddf9d,0,0
RU-A1147,img_3b59345308cb4f66,0,0
RU-A1147,img_d9621f1a018149ff,0,0
RU-A1147,img_1d18fe2c574d4736,0,0
RU-A1147,img_dc7438d6c4f84708,0,0
RU-A1147,img_b06947cbfb9c9ea9,0,0
RU-A1147,img_085cc4b0eaed64a8,0,0
RU-A1185,img_f2736ab48e9c50a6,0,0
RU-A1185,img_4346a6cb113838fd,0,0
RU-A1185,img_82172294672c8e0f,0,0
RU-A1185,img_dc0c7399a1c7ba55,0,0
RU-A1176,img_8df99c04c4bbed0c,0,1
RU-A1176,img_5ce98afc0f8075e7,0,1
RU-A1176,img_63a67b2df58d6d2b,0,1
RU-A1176,img_d5910d48cc7d9353,0,1
RU-A1176,img_01c16c9919cb07a1,0,1
RU-A1176,img_78d8eea7bcf1ddf7,0,1
RU-A1176,img_18b3e19e9c99b2c8,0,1
RU-A1176,img_689a802cf7db9af3,0,1
RU-A1176,img_015c13150bb399aa,0,1
RU-A1176,img_99d16fbcd4e54e1a,0,1
RU-A1176,img_dba246a579d5a9bb,0,1
RU-A1176,img_cc7e9eedcf1d836c,0,1
RU-A1176,img_ea2111e2edaeb105,0,1
RU-A1176,img_8c532856676fc9c9,0,1
RU-A1176,img_26cbd5cc3d1f4fa5,0,1
RU-A1176,img_cb42758cf2767b9b,0,1
RU-A1176,img_ba499ff7085ed421,0,1
RU-A1176,img_4db9c9aeba6396c9,0,1
RU-A1176,img_c39f6edae762732e,0,1
RU-A1149,img_9226da7e04353e97,0,3
RU-A1149,img_6b0eb36e28c117f5,0,3
RU-A1149,img_00cf5841c97714b3,0,3
RU-A1149,img_2e520bd97e1a38f7,0,3
RU-A1035,img_c6e1e7bce0904aac,0,0
RU-A1035,img_912c8363604c23a8,0,0
RU-A1035,img_3f5bc90126944beb,0,0
RU-A1035,img_b26b6e3d18129ff3,0,0
RU-A1035,img_2e5bbe5f93dcb9d6,0,0
RU-A1035,img_2efd872b3423ae13,0,0
RU-A1035,img_e475bf770f00d6d5,0,0
RU-A1035,img_0a4e8372175d7a44,0,0
RU-A1035,img_7e111d21104ea588,0,0
RU-A1035,img_d703f606f2a713f1,0,0
RU-A1035,img_1a61478d20ded185,0,0
RU-A1035,img_5ba71bbdb9486d23,0,0
RU-A1095,img_dd4905a0990c2c37,0,1
RU-A1095,img_da59010e42aabfc6,0,1
RU-A1095,img_73a3f89b45f09233,0,1
RU-A1095,img_8430688c7dfc39bc,0,1
RU-A1095,img_82e3565d76ea8d9b,0,1
RU-A1095,img_6a8c36c5686c4367,0,1
RU-A1068,img_1e11824d8957264b,0,0
RU-A1068,img_0c62b954628849ef,0,0
RU-A1068,img_3ebb360af51c2107,0,0
RU-A1068,img_7bc696d06f72feb4,0,0
RU-A1068,img_024c688d79881cf0,0,0
RU-A1068,img_52248c053a577b83,0,0
RU-A1068,img_b5cb3118b5dd7693,0,0
